Year,Project,Trip No,Vessel Name,Trip Comments,Set No,Longline System,Station No,Area Description,G Stat Area,Start Latitude Decimal Degrees,Start Longitude Decimal Degree,End Latitude Decimal Degrees,End Longitude Decimal Degrees,Time Second Anchor Overboard,Time First Buoy Onboard,Time First Anchor Onboard,Time Second Anchor Onboard,Start Depth Fathoms,End Depth Fathoms,Avg Depth Fathoms,Substrate Type,Haul Back Order,Wind Direction,Wind Speed Knots,Set Comment,Subset No,Subset Condition,Subset Comments,Hooks - Total Number,Hooks - Number with Bait,Hooks - Number Bare,Hooks - Number Invalid,Sablefish,Dogfish,Sleeper Shark
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",6,ADFG Conventional,107,Wedge Island,315502,55.176,-131.907,55.202,-131.908,2019-05-14 04:41:26,2019-05-14 07:49:37,2019-05-14 07:55:39,2019-05-14 09:22:55,228,232,231,Mud/Clay,Same,SE,5-15 kts,"Skate 9 orange sea anenome, skate 16 9 hook snarl with 1 sable",19,Valid,Added 1 Invalid Hook to bring total hooks to 45; Verified 03/04/20 EE,45,0,22,2,19,1,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",6,ADFG Conventional,107,Wedge Island,315502,55.176,-131.907,55.202,-131.908,2019-05-14 04:41:26,2019-05-14 07:49:37,2019-05-14 07:55:39,2019-05-14 09:22:55,228,232,231,Mud/Clay,Same,SE,5-15 kts,"Skate 9 orange sea anenome, skate 16 9 hook snarl with 1 sable",20,Valid,Verified 03/04/20 EE,45,0,26,4,15,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",6,ADFG Conventional,107,Wedge Island,315502,55.176,-131.907,55.202,-131.908,2019-05-14 04:41:26,2019-05-14 07:49:37,2019-05-14 07:55:39,2019-05-14 09:22:55,228,232,231,Mud/Clay,Same,SE,5-15 kts,"Skate 9 orange sea anenome, skate 16 9 hook snarl with 1 sable",21,Valid,Added 1 Invalid Hook to bring hook total to 45; Verified 03/04/20 EE,45,0,27,1,14,1,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",6,ADFG Conventional,107,Wedge Island,315502,55.176,-131.907,55.202,-131.908,2019-05-14 04:41:26,2019-05-14 07:49:37,2019-05-14 07:55:39,2019-05-14 09:22:55,228,232,231,Mud/Clay,Same,SE,5-15 kts,"Skate 9 orange sea anenome, skate 16 9 hook snarl with 1 sable",22,Valid,Verified 03/04/20 EE,45,0,31,0,12,1,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",6,ADFG Conventional,107,Wedge Island,315502,55.176,-131.907,55.202,-131.908,2019-05-14 04:41:26,2019-05-14 07:49:37,2019-05-14 07:55:39,2019-05-14 09:22:55,228,232,231,Mud/Clay,Same,SE,5-15 kts,"Skate 9 orange sea anenome, skate 16 9 hook snarl with 1 sable",23,Valid,Verified 03/04/20 EE,45,1,30,1,11,1,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",6,ADFG Conventional,107,Wedge Island,315502,55.176,-131.907,55.202,-131.908,2019-05-14 04:41:26,2019-05-14 07:49:37,2019-05-14 07:55:39,2019-05-14 09:22:55,228,232,231,Mud/Clay,Same,SE,5-15 kts,"Skate 9 orange sea anenome, skate 16 9 hook snarl with 1 sable",24,Valid,Added 1 Invalid Hook to bring hook total to 45; Verified 03/04/20 EE,45,0,31,1,12,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",6,ADFG Conventional,107,Wedge Island,315502,55.176,-131.907,55.202,-131.908,2019-05-14 04:41:26,2019-05-14 07:49:37,2019-05-14 07:55:39,2019-05-14 09:22:55,228,232,231,Mud/Clay,Same,SE,5-15 kts,"Skate 9 orange sea anenome, skate 16 9 hook snarl with 1 sable",25,Valid,Verified 03/04/20 EE,45,0,28,1,11,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",1,Valid,Added 2 Invalid Hooks to bring hook total to 45; Verified 03/04/20 EE,45,3,17,4,18,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",2,Valid,Added 3 Invalid Hooks to bring hook total to 45; Verified 03/04/20 EE,45,1,18,4,17,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",3,Valid,Verified 03/04/20 EE,45,3,23,0,11,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",4,Valid,"Added 1 Invalid Hook to bring hook total to 45; Changed Grenadier to Ratfish; Verified 03/05/20 EE",45,2,23,1,13,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",5,Valid,"5 hk snarls with 1 sable Verified 03/05/20 EE",45,0,28,4,10,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",6,Valid,"10 hk snarl with 1 sable Changed Grenadier to ratfish; deleted 3 Bare Hooks to bring hook total to 45; Verified 03/05/20 EE",45,0,15,11,11,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",7,Valid,Verified 03/05/20 EE,45,0,33,2,7,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",8,Valid,Verified 03/05/20 EE,45,0,26,1,14,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",9,Valid,Verified 03/05/20 EE,45,0,35,1,5,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",10,Valid,Verified 03/05/20 EE,45,0,33,3,6,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",11,Valid,Added 1 Invalid Hook to bring hook total to 45; Verified 03/05/20 EE,45,0,30,2,10,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",12,Valid,Verified 03/05/20 EE,45,0,24,1,16,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",13,Valid,Verified 03/05/20 EE,45,0,25,0,15,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",14,Valid,Chagned grenadier to ratfish; Verified 03/05/20 EE,45,0,24,0,13,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",15,Valid,Deleted 1 Bare Hook to bring hook total to 45; Verified 03/05/20 EE,45,0,26,0,16,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",16,Valid,Verified 03/05/20 EE,45,0,33,2,10,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",17,Valid,Verified 03/05/20 EE,45,0,31,2,11,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",18,Valid,Verified 03/05/20 EE,45,0,30,3,9,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",19,Valid,Added 1 Invalid Hook to bring hook total to 45; Verified 03/05/20 EE,45,2,23,3,11,1,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",20,Valid,Delted 1 Bare Hook to bring hook total to 45; Verified 03/05/20 EE,45,0,36,0,8,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",21,Valid,"other sp is sea anemone Changed other species to Bare Hook, sea anemone did not bite the hook but got snagged onto it;  Deleted a Bare Hook to bring hook total to 45; Verified 03/05/20 EE",45,1,28,2,10,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",22,Valid,"5 hk snarl. other sp is sea star. Changed other species to Bare Hook, sea star did not bite hook. Verified 03/05/20 EE",45,0,25,5,9,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",23,Not Valid,"many small snarls: 3hk, 4 hk with 2 sable, 2 hk, 2 hk.  From notes determined that skate 23, 24, and 25 were all part of large snarl. Moved two hooks from Bare to Invalid and changed skate condition code to ""Invalid""Verified 03/05/20 EE",45,0,23,12,6,0,0
2019,Clarence Sablefish LL Survey,1,Providence,"ADFG staff Jodi Neil, Jill Walker and Elisa Teodori. Double check number of stations for both trips",7,ADFG Conventional,109,Canoe Cove,315502,55.107,-131.793,55.086,-131.763,2019-05-14 10:41:20,2019-05-14 13:44:28,2019-05-14 13:52:19,2019-05-14 04:42:33,276,270,278,Unknown,Opposite,SE,0-5 kts,"running line broke (before the start of sk 1)- originally were hauling same as set. skipped sk 9 sk 24 many snarls present plus big snarl at the end with sk 25.  sk 25 had another big snarl (did not count hk ) - considered invalid",24,Not Valid,"Big snarl with merged skates #23,24,&25. 24 & 25 counted together so Invalid hooks tallied and split between them, bare hooks split, sablefish catch split between them. Verified 3/5/20 AB",45,0,9,21,10,2,0
