Year,Project,Station_No,Trip_No,Set_No,Lat,Long,Avg_Depth_fms,hooks_tot,hooks_bait,hooks_bare,hooks_inval,sable_no,dogf_no,PSS_no
2015,Chatham Sablefish LL Survey,19,2,7,57.020667,-134.7325,347,1112,324,325,37,282,0,0
2015,Chatham Sablefish LL Survey,21,2,8,57.127333,-134.7,360,1116,464,257,45,284,0,0
2015,Chatham Sablefish LL Survey,22,2,9,57.1685,-134.789833,316,1113,616,139,48,183,0,0
2015,Chatham Sablefish LL Survey,23,2,10,57.185833,-134.6915,410,1120,700,202,50,97,0,3
2015,Chatham Sablefish LL Survey,24,2,11,57.2345,-134.6795,226,1115,485,169,28,122,0,1
2015,Chatham Sablefish LL Survey,25,2,12,57.275167,-134.664667,274,1117,472,238,74,270,0,0
2015,Chatham Sablefish LL Survey,27,2,15,57.344,-134.746333,374,1115,569,158,17,274,0,0
2015,Chatham Sablefish LL Survey,28,2,14,57.311333,-134.7115,294,1116,668,132,28,166,0,0
2015,Chatham Sablefish LL Survey,29,2,13,57.316833,-134.617333,0,264,69,70,13,60,0,0
2015,Chatham Sablefish LL Survey,3,1,4,56.586833,-134.521483,358,1100,498,137,30,307,0,0
2015,Chatham Sablefish LL Survey,30,3,13,57.326683,-134.6578,304,1120,428,187,32,366,0,0
2015,Chatham Sablefish LL Survey,32,3,15,57.3731,-134.76645,359,1128,326,256,29,427,0,0
2015,Chatham Sablefish LL Survey,33,3,14,57.42075,-134.6942,297,1118,432,158,45,319,0,1
2015,Chatham Sablefish LL Survey,35,3,12,57.516967,-134.703117,327,1132,531,157,21,306,0,0
2015,Chatham Sablefish LL Survey,37,3,10,57.537333,-134.753483,331,1099,699,77,27,229,0,0
2015,Chatham Sablefish LL Survey,39,3,11,57.575483,-134.70045,236,1115,456,180,30,317,0,0
2015,Chatham Sablefish LL Survey,4,1,2,56.694183,-134.580267,371,1071,182,333,43,407,0,0
2015,Chatham Sablefish LL Survey,41,3,8,57.695017,-134.880883,289,1135,538,135,37,355,0,1
2015,Chatham Sablefish LL Survey,42,3,9,57.734617,-134.8843,301,1136,677,114,47,244,0,0
2015,Chatham Sablefish LL Survey,43,3,7,57.735367,-134.7641,289,1117,630,117,72,238,0,0
2015,Chatham Sablefish LL Survey,44,3,6,57.77345,-134.81315,280,1168,672,115,37,267,0,0
2015,Chatham Sablefish LL Survey,45,3,4,57.762417,-134.835667,291,1117,585,93,34,311,0,0
2015,Chatham Sablefish LL Survey,46,3,5,57.802933,-134.811,263,1130,446,170,33,382,0,0
2015,Chatham Sablefish LL Survey,47,3,2,57.846233,-134.76605,263,1115,586,128,62,240,0,3
2015,Chatham Sablefish LL Survey,49,3,1,57.8575,-134.786517,276,1112,270,210,40,456,0,0
2015,Chatham Sablefish LL Survey,5,1,3,56.70515,-134.552483,377,1116,389,272,22,341,0,0
2015,Chatham Sablefish LL Survey,51,3,3,57.9145,-134.796167,292,1126,422,194,82,326,0,1
2015,Chatham Sablefish LL Survey,52,1,12,56.256833,-134.45495,395,1107,563,166,20,250,0,0
2015,Chatham Sablefish LL Survey,53,1,8,56.449533,-134.498267,385,1098,457,181,96,281,0,0
2015,Chatham Sablefish LL Survey,54,1,10,56.305667,-134.583617,334,1104,553,168,21,249,0,0
2015,Chatham Sablefish LL Survey,55,1,13,54.087917,-134.508417,287,1116,219,425,17,416,0,0
2015,Chatham Sablefish LL Survey,56,1,9,56.435733,-134.604683,305,1114,636,138,33,168,0,0
2015,Chatham Sablefish LL Survey,57,1,11,56.2517,-134.4123,378,1113,311,399,5,333,0,0
2015,Chatham Sablefish LL Survey,58,1,14,56.10725,-134.5816,292,1095,288,373,37,306,0,0
2015,Chatham Sablefish LL Survey,6,1,5,56.67815,-134.426683,296,1106,330,297,61,288,0,0
2015,Chatham Sablefish LL Survey,7,1,6,56.7205,-134.441717,263,1101,530,230,40,183,1,0
2015,Chatham Sablefish LL Survey,8,1,1,56.751133,-134.553217,398,1114,410,293,6,320,0,0
2015,Chatham Sablefish LL Survey,9,2,2,56.733,-134.473833,357,1092,234,327,52,384,0,1
2015,Clarence Sablefish LL Survey,101,1,11,55.812433,-132.479317,284,1114,2,939,80,65,0,0
2015,Clarence Sablefish LL Survey,102,1,12,55.7834,-132.400833,330,1110,1,885,128,61,0,0
2015,Clarence Sablefish LL Survey,103,1,13,55.705117,-132.3276,319,1121,0,1005,50,31,0,0
2015,Clarence Sablefish LL Survey,107,1,7,55.1767,-131.903817,233,1118,4,908,58,84,5,0
2015,Clarence Sablefish LL Survey,109,1,8,55.107117,-131.794383,278,1130,1,752,110,169,5,0
2015,Clarence Sablefish LL Survey,110,2,14,54.9711,-131.839617,222,1113,58,720,16,92,2,0
2015,Clarence Sablefish LL Survey,111,2,13,54.953183,-131.9184,240,1112,1,954,26,67,0,0
2015,Clarence Sablefish LL Survey,113,2,10,54.818617,-131.685833,209,1130,122,453,80,272,22,0
2015,Clarence Sablefish LL Survey,115,2,7,54.748817,-131.909833,229,1124,1,757,49,37,1,0
2015,Clarence Sablefish LL Survey,116,2,9,54.737367,-131.8406,205,1122,0,825,8,65,6,0
2015,Clarence Sablefish LL Survey,117,2,8,54.708333,-131.694367,234,1110,4,877,13,191,1,0
2015,Clarence Sablefish LL Survey,118,1,6,54.662383,-131.7976,190,1129,202,444,74,249,27,0
2015,Clarence Sablefish LL Survey,119,1,1,54.601667,-131.930333,194,1104,354,330,45,153,24,0
2015,Clarence Sablefish LL Survey,12,2,11,54.8122,-131.883767,220,1122,2,813,30,112,3,0
2015,Clarence Sablefish LL Survey,120,1,3,54.57395,-131.86435,184,1123,36,558,74,268,13,0
2015,Clarence Sablefish LL Survey,121,1,4,54.54735,-131.73445,192,1125,1,857,102,130,3,0
2015,Clarence Sablefish LL Survey,122,1,5,54.590367,-131.667583,192,1120,62,399,68,208,9,0
2015,Clarence Sablefish LL Survey,123,1,2,54.446833,-132.017333,175,1118,210,360,54,174,19,0
2015,Clarence Sablefish LL Survey,124,2,6,54.5089,-132.2569,189,1117,308,315,64,220,12,0
2015,Clarence Sablefish LL Survey,125,2,4,54.535333,-132.311833,192,1099,374,170,78,264,10,0
2015,Clarence Sablefish LL Survey,126,2,5,54.454767,-132.271467,196,1118,165,419,16,280,5,0
2015,Clarence Sablefish LL Survey,127,2,1,54.4568,-132.3948,197,1135,345,250,70,236,9,0
2015,Clarence Sablefish LL Survey,128,2,3,54.511617,-132.635333,205,1125,95,518,10,181,7,0
2015,Clarence Sablefish LL Survey,129,2,2,54.438167,-132.613833,190,1115,102,284,33,148,8,0
2015,Clarence Sablefish LL Survey,18,2,12,54.925683,-131.8033,225,1115,2,818,15,102,1,0
2015,Clarence Sablefish LL Survey,20,1,9,55.03075,-131.727383,217,1118,1,865,49,110,3,0
2015,Clarence Sablefish LL Survey,31,1,10,55.329667,-131.999767,239,1123,0,988,49,54,1,0
2015,Clarence Sablefish LL Survey,37,1,15,55.485917,-132.02345,241,1109,33,814,45,102,27,0
2015,Clarence Sablefish LL Survey,44,1,14,55.588083,-132.248383,0,1109,19,803,39,210,0,0
2016,Chatham Sablefish LL Survey,1,1,7,56.54745,-134.576833,288,1128,639,154,5,243,0,0
2016,Chatham Sablefish LL Survey,10,2,2,56.7784,-134.5308,384,1112,99,415,54,487,0,0
2016,Chatham Sablefish LL Survey,13,2,3,56.8413,-134.5112,215,1077,330,260,33,251,1,0
2016,Chatham Sablefish LL Survey,15,2,5,56.9078,-134.63905,363,1111,200,303,21,489,0,0
2016,Chatham Sablefish LL Survey,16,2,4,56.87498,-134.5629,360,1128,399,250,21,370,0,0
2016,Chatham Sablefish LL Survey,18,2,6,57.0063,-134.7105,341,1125,178,368,45,428,0,0
2016,Chatham Sablefish LL Survey,19,2,7,57.0191,-134.7333,346,1099,205,356,7,413,0,0
2016,Chatham Sablefish LL Survey,21,2,8,57.1288,-134.7004,345,1121,238,345,6,443,0,0
2016,Chatham Sablefish LL Survey,22,2,9,57.166,-134.7889,320,1122,278,321,28,377,0,0
2016,Chatham Sablefish LL Survey,23,2,10,57.1878,-134.6897,396,1128,554,175,43,284,0,1
2016,Chatham Sablefish LL Survey,24,2,11,57.2343,-134.6804,226,1121,456,196,20,222,0,0
2016,Chatham Sablefish LL Survey,25,2,12,57.2754,-134.665,274,1114,297,281,32,448,0,0
2016,Chatham Sablefish LL Survey,27,2,14,57.3118,-134.7453,387,1128,667,162,68,179,0,1
2016,Chatham Sablefish LL Survey,28,2,13,57.31,-134.7072,282,1120,379,254,25,339,0,0
2016,Chatham Sablefish LL Survey,3,1,6,56.558333,-134.518333,357,1125,520,266,13,270,0,0
2016,Chatham Sablefish LL Survey,30,3,12,57.33,-134.656167,298,1122,285,282,11,457,0,0
2016,Chatham Sablefish LL Survey,32,3,14,57.376333,-134.767333,348,1125,270,272,34,382,0,2
2016,Chatham Sablefish LL Survey,33,3,13,57.42433,-134.69367,300,1120,256,337,33,427,0,0
2016,Chatham Sablefish LL Survey,35,3,11,57.517,-134.701166,324,1121,414,273,19,327,0,0
2016,Chatham Sablefish LL Survey,37,3,9,57.5385,-134.7535,338,1121,379,367,41,273,0,0
2016,Chatham Sablefish LL Survey,39,3,10,57.578833,-134.703667,236,1110,441,261,27,288,0,0
2016,Chatham Sablefish LL Survey,4,1,2,56.668333,-134.58,369,1125,177,369,56,447,0,0
2016,Chatham Sablefish LL Survey,41,3,8,57.6905,-134.839,292,1130,380,243,38,351,0,0
2016,Chatham Sablefish LL Survey,42,3,7,57.711,-134.881833,304,1124,485,301,24,200,0,2
2016,Chatham Sablefish LL Survey,43,3,5,57.7405,-134.763,290,1123,347,308,38,252,0,3
2016,Chatham Sablefish LL Survey,44,3,4,57.748,-134.812667,280,1112,461,237,15,275,0,0
2016,Chatham Sablefish LL Survey,45,3,6,57.765167,-134.8365,292,1129,603,211,27,218,0,0
2016,Chatham Sablefish LL Survey,46,3,3,57.805167,-134.810667,266,1123,394,273,37,318,0,0
2016,Chatham Sablefish LL Survey,47,3,2,57.846333,-134.766,265,1104,308,230,54,279,0,1
2016,Chatham Sablefish LL Survey,5,1,3,56.676667,-134.551667,376,1113,284,413,19,287,0,0
2016,Chatham Sablefish LL Survey,51,3,1,57.919167,-134.796667,295,1124,373,277,17,342,0,0
2016,Chatham Sablefish LL Survey,52,1,12,56.233333,-134.455,394,1125,631,136,31,250,0,0
2016,Chatham Sablefish LL Survey,53,1,8,56.448333,-134.498333,385,1125,527,210,16,295,0,0
2016,Chatham Sablefish LL Survey,54,1,10,56.306667,-134.583333,336,1125,714,136,16,156,0,0
2016,Chatham Sablefish LL Survey,55,1,13,56.088333,-134.508333,286,1120,243,388,39,365,0,0
2016,Chatham Sablefish LL Survey,56,1,9,56.406667,-134.6,304,1114,542,180,12,251,0,0
2016,Chatham Sablefish LL Survey,57,1,11,56.252167,-134.412167,378,1119,480,267,30,288,0,0
2016,Chatham Sablefish LL Survey,58,1,14,56.108333,-134.581667,294,1125,431,196,28,325,0,0
2016,Chatham Sablefish LL Survey,6,1,5,56.676167,-134.426667,293,1118,197,421,22,399,0,0
2016,Chatham Sablefish LL Survey,7,1,4,56.6955,-134.435695,262,1125,449,198,15,378,0,0
2016,Chatham Sablefish LL Survey,8,1,1,56.717933,-134.552817,395,1114,361,294,44,345,0,0
2016,Chatham Sablefish LL Survey,9,2,1,56.7297,-134.4725,358,1104,425,232,12,378,0,0
2016,Clarence Sablefish LL Survey,101,1,13,55.81183,-132.47933,284,1157,7,609,17,99,1,0
2016,Clarence Sablefish LL Survey,102,1,14,55.801,-132.4155,328,1125,0,476,24,108,0,0
2016,Clarence Sablefish LL Survey,103,1,15,55.68117,-132.308,318,1122,2,292,10,129,0,0
2016,Clarence Sablefish LL Survey,107,1,7,55.1755,-131.90433,232,1179,133,617,31,268,1,0
2016,Clarence Sablefish LL Survey,109,1,9,55.087,-131.76517,278,1121,91,455,35,373,25,0
2016,Clarence Sablefish LL Survey,110,2,10,54.9718,-131.83903,229,1100,4,847,0,182,1,0
2016,Clarence Sablefish LL Survey,111,2,11,54.9533,-131.9185,242,1116,12,815,40,141,0,0
2016,Clarence Sablefish LL Survey,113,2,13,54.84397,-131.6683,201,1121,50,758,92,137,0,0
2016,Clarence Sablefish LL Survey,115,2,1,54.77438,-131.91015,228,1092,5,831,55,107,0,0
2016,Clarence Sablefish LL Survey,116,2,3,54.7375,-131.84117,205,1110,2,890,17,166,13,0
2016,Clarence Sablefish LL Survey,117,2,2,54.70698,-131.69368,234,1074,2,659,27,323,4,0
2016,Clarence Sablefish LL Survey,118,1,4,54.66272,-131.79537,191,1116,424,258,60,242,20,0
2016,Clarence Sablefish LL Survey,119,1,2,54.61367,-131.95017,194,1189,72,456,63,310,73,0
2016,Clarence Sablefish LL Survey,12,2,12,54.83795,-131.88013,219,1112,23,874,0,179,1,0
2016,Clarence Sablefish LL Survey,120,1,3,54.5455,-131.85317,184,1121,33,435,25,401,157,0
2016,Clarence Sablefish LL Survey,121,1,5,54.5475,-131.73433,192,1124,3,584,59,239,4,0
2016,Clarence Sablefish LL Survey,122,1,6,54.56298,-131.66858,190,1124,143,383,24,421,17,0
2016,Clarence Sablefish LL Survey,123,1,1,54.44683,-132.01433,175,1126,529,129,47,160,29,0
2016,Clarence Sablefish LL Survey,124,2,9,54.50817,-132.211,190,1131,687,289,17,7,20,0
2016,Clarence Sablefish LL Survey,125,2,8,54.5355,-132.355,191,1122,641,245,46,38,8,0
2016,Clarence Sablefish LL Survey,126,2,7,54.455,-132.316,195,1136,544,138,7,341,4,1
2016,Clarence Sablefish LL Survey,127,2,5,54.45448,-132.39865,197,1128,341,234,22,332,1,0
2016,Clarence Sablefish LL Survey,128,2,6,54.51067,-132.6342,205,1112,202,403,25,296,14,0
2016,Clarence Sablefish LL Survey,129,2,4,54.4383,-132.65138,189,1095,352,271,16,214,1,0
2016,Clarence Sablefish LL Survey,20,1,8,55.031167,-131.727667,218,1108,13,614,20,288,8,0
2016,Clarence Sablefish LL Survey,31,1,10,55.30717,-131.97683,239,1137,3,347,61,108,0,0
2016,Clarence Sablefish LL Survey,37,1,11,55.47367,-131.98317,239,1122,298,478,37,126,2,0
2016,Clarence Sablefish LL Survey,44,1,12,55.56833,-132.22533,285,1122,12,595,29,322,0,0
2017,Chatham Sablefish LL Survey,1,1,7,56.548714,-134.5765,287,1124,499,220,33,305,0,0
2017,Chatham Sablefish LL Survey,10,2,2,56.781498,-134.53053,385,1130,236,247,60,464,0,0
2017,Chatham Sablefish LL Survey,13,2,3,56.84288,-134.51263,214,1127,327,191,18,302,0,0
2017,Chatham Sablefish LL Survey,15,2,5,56.909317,-134.6394,364,1125,102,207,53,687,0,0
2017,Chatham Sablefish LL Survey,16,2,4,56.8792,-134.5625,359,1129,189,239,27,540,0,1
2017,Chatham Sablefish LL Survey,18,2,6,57.008263,-134.70996,344,1120,309,232,50,387,0,0
2017,Chatham Sablefish LL Survey,19,2,7,57.022438,-134.73198,349,1126,213,327,125,378,0,1
2017,Chatham Sablefish LL Survey,21,2,8,57.09791,-134.70052,349,1126,126,252,22,660,0,1
2017,Chatham Sablefish LL Survey,22,2,10,57.191685,-134.8065,321,1130,117,320,70,559,0,2
2017,Chatham Sablefish LL Survey,23,2,9,57.216167,-134.68133,402,1127,594,131,45,289,0,1
2017,Chatham Sablefish LL Survey,24,2,11,57.231583,-134.6812,233,1125,229,206,37,481,1,0
2017,Chatham Sablefish LL Survey,25,2,12,57.301833,-134.66567,276,1127,196,233,22,606,0,1
2017,Chatham Sablefish LL Survey,27,2,13,57.3418,-134.74568,382,1125,210,264,54,524,0,1
2017,Chatham Sablefish LL Survey,28,2,14,57.30866,-134.71179,285,1127,552,129,35,256,0,0
2017,Chatham Sablefish LL Survey,3,1,6,56.586317,-134.521667,358,1123,657,129,32,231,0,0
2017,Chatham Sablefish LL Survey,30,3,13,57.35815,-134.65414,308,1119,364,285,66,325,0,0
2017,Chatham Sablefish LL Survey,32,3,14,57.40717,-134.7645,349,1127,400,201,59,387,0,0
2017,Chatham Sablefish LL Survey,33,3,12,57.454323,-134.69064,296,1120,448,229,44,300,0,1
2017,Chatham Sablefish LL Survey,35,3,11,57.54755,-134.70093,307,1116,625,177,68,195,0,0
2017,Chatham Sablefish LL Survey,37,3,9,57.534782,-134.75644,335,1117,568,175,46,286,0,0
2017,Chatham Sablefish LL Survey,39,3,10,57.578716,-134.69524,221,1128,580,183,27,225,0,1
2017,Chatham Sablefish LL Survey,4,1,3,56.69282,-134.58015,370,1123,246,351,3,462,0,0
2017,Chatham Sablefish LL Survey,41,3,7,57.694,-134.87517,278,1123,525,152,21,357,0,0
2017,Chatham Sablefish LL Survey,42,3,8,57.706806,-134.88344,303,1126,563,160,28,314,0,0
2017,Chatham Sablefish LL Survey,43,3,6,57.762276,-134.76593,281,1127,691,143,24,153,0,0
2017,Chatham Sablefish LL Survey,44,3,5,57.76993,-134.81242,274,1118,482,184,49,336,0,0
2017,Chatham Sablefish LL Survey,45,3,4,57.787,-134.8355,286,1122,466,179,36,384,0,0
2017,Chatham Sablefish LL Survey,46,3,3,57.799053,-134.81294,261,1129,357,264,26,370,0,2
2017,Chatham Sablefish LL Survey,47,3,1,57.84361,-134.7679,266,1123,649,113,21,189,0,0
2017,Chatham Sablefish LL Survey,5,1,2,56.675526,-134.55121,375,1130,260,276,54,472,0,0
2017,Chatham Sablefish LL Survey,51,3,2,57.915913,-134.79962,300,1126,183,292,51,478,0,2
2017,Chatham Sablefish LL Survey,52,1,11,56.25868,-134.45477,394,1121,491,247,54,261,0,1
2017,Chatham Sablefish LL Survey,53,1,8,56.41946,-134.49472,385,1126,435,286,14,326,0,0
2017,Chatham Sablefish LL Survey,54,1,10,56.33248,-134.56818,341,1124,492,248,32,237,0,0
2017,Chatham Sablefish LL Survey,55,1,13,56.11025,-134.509167,285,1124,206,447,36,401,1,0
2017,Chatham Sablefish LL Survey,56,1,9,56.435627,-134.60533,305,1124,560,142,8,286,0,0
2017,Chatham Sablefish LL Survey,57,1,12,56.278267,-134.412083,378,1120,402,315,16,340,0,0
2017,Chatham Sablefish LL Survey,58,1,14,56.135098,-134.58017,294,1125,298,343,17,311,1,0
2017,Chatham Sablefish LL Survey,6,1,5,56.676967,-134.426667,294,1123,292,244,53,406,0,0
2017,Chatham Sablefish LL Survey,7,1,4,56.720817,-134.441333,262,1131,586,193,46,218,1,0
2017,Chatham Sablefish LL Survey,8,1,1,56.71724,-134.5533,395,1121,367,264,12,361,0,0
2017,Chatham Sablefish LL Survey,9,2,1,56.72999,-134.47386,358,1125,499,119,12,373,0,0
2017,Clarence Sablefish LL Survey,101,1,1,55.834743,-132.49768,288,1121,2,608,33,278,0,0
2017,Clarence Sablefish LL Survey,102,1,3,55.800453,-132.41493,327,1107,2,739,12,232,1,0
2017,Clarence Sablefish LL Survey,103,1,2,55.70434,-132.327,322,1117,2,601,32,225,0,0
2017,Clarence Sablefish LL Survey,107,1,12,55.175507,-131.90442,233,1124,5,843,40,176,1,0
2017,Clarence Sablefish LL Survey,109,1,13,55.107217,-131.760983,277,1115,14,752,16,200,2,0
2017,Clarence Sablefish LL Survey,111,2,13,54.952917,-131.918433,239,1126,2,837,10,28,1,0
2017,Clarence Sablefish LL Survey,113,2,10,54.81923,-131.685617,207,1125,34,635,1,362,4,0
2017,Clarence Sablefish LL Survey,115,2,4,54.7754,-131.90985,227,1115,2,707,25,104,1,0
2017,Clarence Sablefish LL Survey,116,2,6,54.713667,-131.840833,204,1114,2,731,33,214,8,0
2017,Clarence Sablefish LL Survey,117,2,5,54.710022,-131.69362,218,1140,1,399,13,208,3,0
2017,Clarence Sablefish LL Survey,118,1,8,54.63745,-131.796133,191,1119,91,717,89,145,5,0
2017,Clarence Sablefish LL Survey,119,1,5,54.613867,-131.951117,194,1128,48,479,26,414,10,0
2017,Clarence Sablefish LL Survey,12,2,11,54.81235,-131.88295,219,1127,4,436,48,140,1,0
2017,Clarence Sablefish LL Survey,120,1,6,54.54489,-131.85399,184,1121,24,508,13,424,3,0
2017,Clarence Sablefish LL Survey,121,1,7,54.524117,-131.735033,192,1114,5,684,35,350,2,0
2017,Clarence Sablefish LL Survey,122,1,9,54.589817,-131.667783,190,1121,148,614,45,183,6,0
2017,Clarence Sablefish LL Survey,123,1,4,54.447052,-132.01234,173,1115,461,191,20,231,10,0
2017,Clarence Sablefish LL Survey,124,2,9,54.50852,-132.20842,187,1122,524,216,9,232,13,0
2017,Clarence Sablefish LL Survey,125,2,7,54.535503,-132.35329,191,1144,477,188,29,308,18,0
2017,Clarence Sablefish LL Survey,126,2,8,54.45476,-132.27121,196,1141,195,453,59,314,4,0
2017,Clarence Sablefish LL Survey,127,2,1,54.45667,-132.3943,207,1125,469,358,21,157,4,0
2017,Clarence Sablefish LL Survey,128,2,3,54.511547,-132.63637,204,1174,359,586,9,69,2,0
2017,Clarence Sablefish LL Survey,129,2,2,54.438057,-132.61118,189,1104,291,418,18,85,6,0
2017,Clarence Sablefish LL Survey,18,2,12,54.992553,-131.802567,222,1127,4,479,38,29,0,0
2017,Clarence Sablefish LL Survey,20,1,11,55.0076,-131.71982,218,1085,1,745,19,251,0,0
2017,Clarence Sablefish LL Survey,31,1,14,55.331654,-132.00145,238,1124,1,709,18,102,0,0
2017,Clarence Sablefish LL Survey,37,1,15,55.47413,-131.9838,238,1115,79,772,14,109,6,0
2017,Clarence Sablefish LL Survey,44,1,10,55.57022,-132.22755,281,1107,11,677,43,320,0,1
2018,Chatham Sablefish LL Survey,1,1,7,56.52268,-134.57613,288,1125,384,273,20,354,0,0
2018,Chatham Sablefish LL Survey,10,2,2,56.7832,-134.5307,384,1104,37,449,12,527,0,1
2018,Chatham Sablefish LL Survey,13,2,3,56.843,-134.5127,214,1130,527,166,26,190,0,0
2018,Chatham Sablefish LL Survey,15,2,4,56.8728,-134.6405,367,1111,108,444,8,492,0,0
2018,Chatham Sablefish LL Survey,16,2,5,56.8752,-134.5645,364,1129,137,380,21,508,0,1
2018,Chatham Sablefish LL Survey,18,2,6,57.0417,-134.7098,350,1107,156,440,2,383,0,0
2018,Chatham Sablefish LL Survey,19,2,7,57.022,-134.7315,346,1106,82,451,12,512,0,0
2018,Chatham Sablefish LL Survey,21,2,8,57.0977,-134.7018,348,1112,187,343,12,514,0,0
2018,Chatham Sablefish LL Survey,22,2,10,57.1655,-134.7872,314,1089,55,402,96,469,0,7
2018,Chatham Sablefish LL Survey,23,2,9,57.2185,-134.6802,385,1112,361,319,35,354,0,2
2018,Chatham Sablefish LL Survey,24,2,11,57.2317,-134.6807,232,1118,501,201,32,153,0,0
2018,Chatham Sablefish LL Survey,25,2,12,57.3023,-134.6662,277,1131,299,359,20,327,0,0
2018,Chatham Sablefish LL Survey,27,2,14,57.312,-134.746,389,1159,415,276,34,354,0,1
2018,Chatham Sablefish LL Survey,28,2,13,57.3093,-134.7125,286,1110,463,319,25,200,0,0
2018,Chatham Sablefish LL Survey,3,1,6,56.58542,-134.52162,358,1127,535,190,5,328,0,1
2018,Chatham Sablefish LL Survey,30,3,13,57.32883,-134.6563,298,1127,288,409,20,346,0,0
2018,Chatham Sablefish LL Survey,32,3,14,57.377,-134.76733,358,1123,283,317,34,417,0,0
2018,Chatham Sablefish LL Survey,33,3,12,57.42435,-134.6938,298,1129,440,279,41,281,0,0
2018,Chatham Sablefish LL Survey,35,3,11,57.51733,-134.70117,312,1123,395,329,37,296,0,0
2018,Chatham Sablefish LL Survey,37,3,9,57.53802,-134.75392,328,1127,365,341,20,364,0,0
2018,Chatham Sablefish LL Survey,39,3,10,57.57762,-134.70253,233,1120,327,336,47,308,0,0
2018,Chatham Sablefish LL Survey,4,1,2,56.69375,-134.57997,371,1126,195,320,9,575,0,0
2018,Chatham Sablefish LL Survey,41,3,8,57.69367,-134.87417,284,1115,411,244,21,385,0,0
2018,Chatham Sablefish LL Survey,42,3,7,57.735443,-134.87581,304,1126,161,451,47,450,0,0
2018,Chatham Sablefish LL Survey,43,3,5,57.7405,-134.7635,282,1121,349,326,45,319,0,0
2018,Chatham Sablefish LL Survey,44,3,6,57.7475,-134.81313,279,1123,463,233,30,231,0,0
2018,Chatham Sablefish LL Survey,45,3,4,57.791195,-134.83434,292,1117,446,266,36,309,0,0
2018,Chatham Sablefish LL Survey,46,3,3,57.80133,-134.81117,263,1125,389,208,50,259,0,0
2018,Chatham Sablefish LL Survey,47,3,2,57.84583,-134.76567,262,1120,517,202,41,204,0,0
2018,Chatham Sablefish LL Survey,5,1,3,56.70388,-134.5518,376,1123,456,288,34,333,0,0
2018,Chatham Sablefish LL Survey,51,3,1,57.91847,-134.79652,279,1109,370,224,31,366,0,2
2018,Chatham Sablefish LL Survey,52,1,11,56.23425,-134.45512,394,1127,321,279,27,397,0,0
2018,Chatham Sablefish LL Survey,53,1,8,56.420563,-134.49467,385,1123,168,477,12,434,0,0
2018,Chatham Sablefish LL Survey,54,1,10,56.3076,-134.58243,339,1124,543,304,13,216,0,0
2018,Chatham Sablefish LL Survey,55,1,13,56.111786,-134.50931,287,1120,108,536,14,424,0,0
2018,Chatham Sablefish LL Survey,56,1,9,56.43552,-134.60487,304,1120,521,232,10,275,0,0
2018,Chatham Sablefish LL Survey,57,1,12,56.252525,-134.412,378,1125,439,238,61,325,0,0
2018,Chatham Sablefish LL Survey,58,1,14,56.1077,-134.58152,292,1125,458,349,23,240,0,0
2018,Chatham Sablefish LL Survey,6,1,5,56.6538,-134.42787,295,1125,516,210,28,257,0,0
2018,Chatham Sablefish LL Survey,7,1,4,56.69525,-134.435,262,1123,634,160,16,230,0,0
2018,Chatham Sablefish LL Survey,8,1,1,56.75067,-134.5535,398,1121,644,169,16,214,0,0
2018,Chatham Sablefish LL Survey,9,2,1,56.7298,-134.4752,360,1108,153,317,13,560,0,0
2018,Clarence Sablefish LL Survey,101,1,1,55.812096,-132.47934,288,1116,0,707,10,274,0,1
2018,Clarence Sablefish LL Survey,102,1,3,55.798992,-132.41356,329,1125,0,721,18,229,1,0
2018,Clarence Sablefish LL Survey,103,1,2,55.704693,-132.32738,319,1122,0,774,14,260,0,0
2018,Clarence Sablefish LL Survey,107,1,10,55.1758,-131.9047,231,1127,6,664,8,400,7,0
2018,Clarence Sablefish LL Survey,109,1,11,55.1072,-131.795,278,1124,27,716,25,263,2,0
2018,Clarence Sablefish LL Survey,110,2,1,54.9941,-131.8393,230,1138,50,808,23,173,2,0
2018,Clarence Sablefish LL Survey,111,2,2,54.9872,-131.919,240,1125,0,903,1,170,0,0
2018,Clarence Sablefish LL Survey,113,2,5,54.843647,-131.66795,204,1120,3,659,24,279,5,0
2018,Clarence Sablefish LL Survey,115,2,10,54.7489,-131.91,227,1123,0,912,25,120,1,0
2018,Clarence Sablefish LL Survey,116,2,11,54.71328,-131.84087,206,1126,0,817,20,169,0,0
2018,Clarence Sablefish LL Survey,117,2,6,54.6841,-131.6953,231,1125,1,943,35,87,3,0
2018,Clarence Sablefish LL Survey,118,1,13,54.638798,-131.79697,191,1125,52,469,22,439,4,0
2018,Clarence Sablefish LL Survey,119,1,8,54.613403,-131.95027,194,1125,10,511,26,368,12,0
2018,Clarence Sablefish LL Survey,12,2,4,54.8387,-131.8801,220,1125,1,727,8,280,0,0
2018,Clarence Sablefish LL Survey,120,1,9,54.572773,-131.8639,184,1125,3,487,5,481,17,0
2018,Clarence Sablefish LL Survey,121,1,14,54.525112,-131.73445,192,900,1,648,14,133,3,0
2018,Clarence Sablefish LL Survey,122,1,15,54.586815,-131.66704,192,898,19,402,1,322,7,0
2018,Clarence Sablefish LL Survey,123,1,7,54.446785,-132.04497,175,1119,214,319,9,356,20,0
2018,Clarence Sablefish LL Survey,124,2,12,54.5085,-132.2087,187,1119,521,218,34,214,35,0
