Year,FMP,Length,Sex,Source
2007,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2011,GOA,81,M,AFSCTWL
2009,GOA,81,M,AFSCTWL
2009,GOA,81,M,AFSCTWL
2017,GOA,81,M,AFSCTWL
2019,GOA,81,M,AFSCTWL
2015,GOA,81,F,AFSCTWL
2017,GOA,81,M,AFSCTWL
1999,GOA,81,F,AFSCTWL
2003,GOA,81,F,AFSCTWL
2005,GOA,81,F,AFSCTWL
2005,GOA,81,F,AFSCTWL
2003,GOA,81,M,AFSCTWL
2003,GOA,81,M,AFSCTWL
2001,GOA,81,F,AFSCTWL
2005,GOA,81,M,AFSCTWL
2001,GOA,81,F,AFSCTWL
2003,GOA,81,M,AFSCTWL
2003,GOA,81,M,AFSCTWL
2003,GOA,81,M,AFSCTWL
2005,GOA,81,F,AFSCTWL
2005,GOA,81,M,AFSCTWL
2005,GOA,81,F,AFSCTWL
2011,GOA,81,M,AFSCTWL
2011,GOA,81,M,AFSCTWL
2015,GOA,81,M,AFSCTWL
2015,GOA,81,M,AFSCTWL
2015,GOA,81,M,AFSCTWL
2015,GOA,81,M,AFSCTWL
2015,GOA,81,M,AFSCTWL
2013,GOA,81,F,AFSCTWL
2013,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,F,AFSCTWL
2007,GOA,81,F,AFSCTWL
2007,GOA,81,M,AFSCTWL
2009,GOA,81,F,AFSCTWL
2019,GOA,81,F,AFSCTWL
2019,GOA,81,M,AFSCTWL
2017,GOA,81,F,AFSCTWL
2017,GOA,81,M,AFSCTWL
2017,GOA,81,M,AFSCTWL
2017,GOA,81,M,AFSCTWL
2017,GOA,81,M,AFSCTWL
2019,GOA,81,F,AFSCTWL
2015,GOA,81,F,AFSCTWL
1999,GOA,81,M,AFSCTWL
2003,GOA,81,M,AFSCTWL
2003,GOA,81,F,AFSCTWL
2007,GOA,81,F,AFSCTWL
2001,GOA,81,M,AFSCTWL
2003,GOA,81,F,AFSCTWL
2003,GOA,81,F,AFSCTWL
2001,GOA,81,F,AFSCTWL
2003,GOA,81,F,AFSCTWL
2003,GOA,81,F,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2015,GOA,81,M,AFSCTWL
2015,GOA,81,F,AFSCTWL
2015,GOA,81,F,AFSCTWL
2013,GOA,81,M,AFSCTWL
2009,GOA,81,M,AFSCTWL
2009,GOA,81,M,AFSCTWL
2013,GOA,81,M,AFSCTWL
2013,GOA,81,M,AFSCTWL
2013,GOA,81,M,AFSCTWL
2013,GOA,81,M,AFSCTWL
2013,GOA,81,F,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,F,AFSCTWL
2007,GOA,81,F,AFSCTWL
2007,GOA,81,F,AFSCTWL
2009,GOA,81,F,AFSCTWL
2019,GOA,81,M,AFSCTWL
2017,GOA,81,F,AFSCTWL
2017,GOA,81,F,AFSCTWL
2017,GOA,81,F,AFSCTWL
2019,GOA,81,F,AFSCTWL
2017,GOA,81,F,AFSCTWL
2017,GOA,81,F,AFSCTWL
2015,GOA,81,M,AFSCTWL
1996,GOA,81,F,AFSCTWL
1999,GOA,81,M,AFSCTWL
2003,GOA,81,M,AFSCTWL
2005,GOA,81,F,AFSCTWL
2005,GOA,81,F,AFSCTWL
2005,GOA,81,F,AFSCTWL
2005,GOA,81,F,AFSCTWL
2003,GOA,81,M,AFSCTWL
2003,GOA,81,F,AFSCTWL
2003,GOA,81,F,AFSCTWL
2003,GOA,81,M,AFSCTWL
2003,GOA,81,F,AFSCTWL
2003,GOA,81,F,AFSCTWL
2003,GOA,81,F,AFSCTWL
2007,GOA,81,F,AFSCTWL
2007,GOA,81,F,AFSCTWL
2015,GOA,81,F,AFSCTWL
2015,GOA,81,M,AFSCTWL
2015,GOA,81,M,AFSCTWL
2009,GOA,81,M,AFSCTWL
2013,GOA,81,M,AFSCTWL
2013,GOA,81,M,AFSCTWL
2013,GOA,81,M,AFSCTWL
2013,GOA,81,M,AFSCTWL
2013,GOA,81,M,AFSCTWL
2013,GOA,81,M,AFSCTWL
2013,GOA,81,F,AFSCTWL
2013,GOA,81,F,AFSCTWL
2013,GOA,81,F,AFSCTWL
2011,GOA,81,M,AFSCTWL
2007,GOA,81,F,AFSCTWL
2007,GOA,81,F,AFSCTWL
2007,GOA,81,F,AFSCTWL
2007,GOA,81,F,AFSCTWL
2007,GOA,81,F,AFSCTWL
2007,GOA,81,F,AFSCTWL
2015,GOA,81,M,AFSCTWL
2017,GOA,81,M,AFSCTWL
2017,GOA,81,F,AFSCTWL
2017,GOA,81,F,AFSCTWL
2019,GOA,81,F,AFSCTWL
2019,GOA,81,F,AFSCTWL
2017,GOA,81,M,AFSCTWL
2017,GOA,81,M,AFSCTWL
2005,GOA,81,F,AFSCTWL
2005,GOA,81,M,AFSCTWL
2005,GOA,81,M,AFSCTWL
2007,GOA,81,F,AFSCTWL
2005,GOA,81,M,AFSCTWL
2005,GOA,81,F,AFSCTWL
2005,GOA,81,F,AFSCTWL
2001,GOA,81,F,AFSCTWL
2001,GOA,81,F,AFSCTWL
2001,GOA,81,F,AFSCTWL
2001,GOA,81,F,AFSCTWL
2001,GOA,81,M,AFSCTWL
2003,GOA,81,M,AFSCTWL
2003,GOA,81,F,AFSCTWL
2009,GOA,81,F,AFSCTWL
2011,GOA,81,F,AFSCTWL
2009,GOA,81,F,AFSCTWL
2015,GOA,81,M,AFSCTWL
2015,GOA,81,M,AFSCTWL
2015,GOA,81,F,AFSCTWL
2015,GOA,81,M,AFSCTWL
2011,GOA,81,M,AFSCTWL
2011,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,F,AFSCTWL
2007,GOA,81,F,AFSCTWL
2011,GOA,81,M,AFSCTWL
2011,GOA,81,M,AFSCTWL
2011,GOA,81,M,AFSCTWL
2011,GOA,81,M,AFSCTWL
2011,GOA,81,M,AFSCTWL
2007,GOA,81,F,AFSCTWL
2011,GOA,81,F,AFSCTWL
2011,GOA,81,F,AFSCTWL
2011,GOA,81,F,AFSCTWL
2019,GOA,81,F,AFSCTWL
2017,GOA,81,M,AFSCTWL
2017,GOA,81,M,AFSCTWL
2017,GOA,81,M,AFSCTWL
2017,GOA,81,F,AFSCTWL
2017,GOA,81,M,AFSCTWL
2015,GOA,81,M,AFSCTWL
2017,GOA,81,M,AFSCTWL
2017,GOA,81,F,AFSCTWL
1999,GOA,81,F,AFSCTWL
2005,GOA,81,M,AFSCTWL
2005,GOA,81,M,AFSCTWL
2005,GOA,81,M,AFSCTWL
2005,GOA,81,M,AFSCTWL
2005,GOA,81,M,AFSCTWL
1999,GOA,81,F,AFSCTWL
2005,GOA,81,F,AFSCTWL
2005,GOA,81,F,AFSCTWL
2005,GOA,81,F,AFSCTWL
2005,GOA,81,M,AFSCTWL
2007,GOA,81,F,AFSCTWL
2001,GOA,81,M,AFSCTWL
2003,GOA,81,F,AFSCTWL
2003,GOA,81,F,AFSCTWL
2003,GOA,81,M,AFSCTWL
2003,GOA,81,M,AFSCTWL
2001,GOA,81,M,AFSCTWL
2003,GOA,81,M,AFSCTWL
2007,GOA,81,F,AFSCTWL
2007,GOA,81,F,AFSCTWL
2015,GOA,81,M,AFSCTWL
2015,GOA,81,F,AFSCTWL
2015,GOA,81,F,AFSCTWL
2015,GOA,81,F,AFSCTWL
2015,GOA,81,F,AFSCTWL
2015,GOA,81,F,AFSCTWL
2013,GOA,81,M,AFSCTWL
2013,GOA,81,F,AFSCTWL
2013,GOA,81,F,AFSCTWL
2013,GOA,81,F,AFSCTWL
2013,GOA,81,F,AFSCTWL
2013,GOA,81,F,AFSCTWL
2013,GOA,81,F,AFSCTWL
2011,GOA,81,F,AFSCTWL
2007,GOA,81,F,AFSCTWL
2017,GOA,81,M,AFSCTWL
2017,GOA,81,M,AFSCTWL
2017,GOA,81,M,AFSCTWL
2017,GOA,81,M,AFSCTWL
2019,GOA,81,M,AFSCTWL
2019,GOA,81,F,AFSCTWL
2015,GOA,81,M,AFSCTWL
1999,GOA,81,F,AFSCTWL
2003,GOA,81,F,AFSCTWL
2005,GOA,81,F,AFSCTWL
2005,GOA,81,M,AFSCTWL
2005,GOA,81,M,AFSCTWL
2003,GOA,81,F,AFSCTWL
2003,GOA,81,F,AFSCTWL
2011,GOA,81,M,AFSCTWL
2015,GOA,81,M,AFSCTWL
2015,GOA,81,F,AFSCTWL
2013,GOA,81,F,AFSCTWL
2013,GOA,81,F,AFSCTWL
2009,GOA,81,F,AFSCTWL
2009,GOA,81,F,AFSCTWL
2011,GOA,81,F,AFSCTWL
2007,GOA,81,F,AFSCTWL
2011,GOA,81,M,AFSCTWL
2011,GOA,81,F,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,F,AFSCTWL
2007,GOA,81,F,AFSCTWL
2009,GOA,81,M,AFSCTWL
2009,GOA,81,M,AFSCTWL
2015,GOA,81,F,AFSCTWL
2017,GOA,81,F,AFSCTWL
2015,GOA,81,F,AFSCTWL
2015,GOA,81,F,AFSCTWL
2015,GOA,81,M,AFSCTWL
2017,GOA,81,F,AFSCTWL
2017,GOA,81,F,AFSCTWL
1999,GOA,81,F,AFSCTWL
1999,GOA,81,M,AFSCTWL
1999,GOA,81,M,AFSCTWL
1999,GOA,81,M,AFSCTWL
1999,GOA,81,M,AFSCTWL
1999,GOA,81,F,AFSCTWL
2003,GOA,81,M,AFSCTWL
2003,GOA,81,F,AFSCTWL
2003,GOA,81,M,AFSCTWL
2005,GOA,81,F,AFSCTWL
2001,GOA,81,F,AFSCTWL
2001,GOA,81,F,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,F,AFSCTWL
2015,GOA,81,M,AFSCTWL
2013,GOA,81,F,AFSCTWL
2007,GOA,81,F,AFSCTWL
2011,GOA,81,M,AFSCTWL
2011,GOA,81,M,AFSCTWL
2009,GOA,81,M,AFSCTWL
2017,GOA,81,M,AFSCTWL
2017,GOA,81,F,AFSCTWL
2017,GOA,81,M,AFSCTWL
2015,GOA,81,M,AFSCTWL
2011,WC,82,F,IPHCLL
2011,WC,82,F,IPHCLL
2011,WC,82,F,IPHCLL
2011,WC,82,F,IPHCLL
2011,WC,82,F,IPHCLL
2011,WC,82,F,IPHCLL
2011,WC,82,F,IPHCLL
2011,WC,82,F,IPHCLL
2011,WC,82,F,IPHCLL
2011,WC,82,F,IPHCLL
2011,WC,82,F,IPHCLL
2011,WC,82,F,IPHCLL
2011,CAN,82,F,IPHCLL
2011,CAN,82,F,IPHCLL
2011,CAN,82,F,IPHCLL
2011,CAN,82,F,IPHCLL
2011,CAN,82,F,IPHCLL
2011,CAN,82,F,IPHCLL
2011,CAN,82,F,IPHCLL
2011,CAN,82,F,IPHCLL
2011,CAN,82,F,IPHCLL
2011,CAN,82,F,IPHCLL
2011,CAN,82,F,IPHCLL
2011,CAN,82,F,IPHCLL
2011,CAN,82,F,IPHCLL
2011,CAN,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2011,GOA,82,F,IPHCLL
2012,WC,82,F,IPHCLL
2012,WC,82,F,IPHCLL
2012,WC,82,F,IPHCLL
2012,WC,82,F,IPHCLL
2012,WC,82,F,IPHCLL
2012,WC,82,F,IPHCLL
2012,WC,82,F,IPHCLL
2012,WC,82,F,IPHCLL
2012,WC,82,F,IPHCLL
2012,WC,82,F,IPHCLL
2012,WC,82,F,IPHCLL
2012,WC,82,F,IPHCLL
2012,WC,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,CAN,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,M,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2012,GOA,82,F,IPHCLL
2013,WC,82,F,IPHCLL
2013,WC,82,F,IPHCLL
2013,WC,82,F,IPHCLL
2013,WC,82,F,IPHCLL
2013,WC,82,F,IPHCLL
2013,WC,82,F,IPHCLL
2013,WC,82,F,IPHCLL
2013,WC,82,F,IPHCLL
2013,WC,82,F,IPHCLL
2013,WC,82,F,IPHCLL
2013,WC,82,F,IPHCLL
2013,WC,82,F,IPHCLL
2013,WC,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,CAN,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,GOA,82,F,IPHCLL
2013,BSAI,82,F,IPHCLL
2014,WC,82,F,IPHCLL
2014,WC,82,F,IPHCLL
2014,WC,82,F,IPHCLL
2014,WC,82,F,IPHCLL
2014,WC,82,F,IPHCLL
2014,WC,82,F,IPHCLL
2014,WC,82,F,IPHCLL
2014,CAN,82,F,IPHCLL
2014,CAN,82,F,IPHCLL
2014,CAN,82,F,IPHCLL
2014,CAN,82,F,IPHCLL
2014,CAN,82,F,IPHCLL
2014,CAN,82,F,IPHCLL
2014,CAN,82,F,IPHCLL
2014,CAN,82,F,IPHCLL
2014,CAN,82,F,IPHCLL
2014,CAN,82,F,IPHCLL
2014,CAN,82,F,IPHCLL
2014,CAN,82,F,IPHCLL
2014,CAN,82,F,IPHCLL
2014,CAN,82,F,IPHCLL
2014,CAN,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,M,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,M,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,M,IPHCLL
2014,GOA,82,M,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,M,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,M,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,GOA,82,F,IPHCLL
2014,BSAI,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,WC,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,M,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,CAN,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,GOA,82,F,IPHCLL
2015,BSAI,82,F,IPHCLL
2016,WC,82,F,IPHCLL
2016,WC,82,F,IPHCLL
2016,WC,82,F,IPHCLL
2016,WC,82,F,IPHCLL
2016,WC,82,F,IPHCLL
2016,CAN,82,F,IPHCLL
2016,CAN,82,F,IPHCLL
2016,CAN,82,F,IPHCLL
2016,CAN,82,F,IPHCLL
2016,CAN,82,F,IPHCLL
2016,CAN,82,F,IPHCLL
2016,CAN,82,F,IPHCLL
2016,CAN,82,F,IPHCLL
2016,CAN,82,F,IPHCLL
2016,CAN,82,F,IPHCLL
2016,GOA,82,F,IPHCLL
2016,GOA,82,F,IPHCLL
2016,GOA,82,F,IPHCLL
2016,GOA,82,F,IPHCLL
2016,GOA,82,F,IPHCLL
2016,GOA,82,F,IPHCLL
2016,GOA,82,F,IPHCLL
2016,GOA,82,F,IPHCLL
2016,GOA,82,F,IPHCLL
2016,GOA,82,F,IPHCLL
2016,GOA,82,F,IPHCLL
2016,GOA,82,F,IPHCLL
2016,GOA,82,F,IPHCLL
2016,GOA,82,F,IPHCLL
2016,GOA,82,F,IPHCLL
2016,GOA,82,F,IPHCLL
2016,GOA,82,F,IPHCLL
2016,GOA,82,F,IPHCLL
2017,WC,82,F,IPHCLL
2017,WC,82,F,IPHCLL
2017,WC,82,F,IPHCLL
2017,WC,82,F,IPHCLL
2017,WC,82,F,IPHCLL
2017,WC,82,F,IPHCLL
2017,WC,82,F,IPHCLL
2017,CAN,82,F,IPHCLL
2017,CAN,82,F,IPHCLL
2017,CAN,82,F,IPHCLL
2017,CAN,82,F,IPHCLL
2017,CAN,82,F,IPHCLL
2017,CAN,82,F,IPHCLL
2017,CAN,82,F,IPHCLL
2017,CAN,82,F,IPHCLL
2017,CAN,82,F,IPHCLL
2017,CAN,82,F,IPHCLL
2017,CAN,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,M,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,M,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,F,IPHCLL
2017,GOA,82,M,IPHCLL
2017,BSAI,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,WC,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
2018,CAN,82,F,IPHCLL
