Year,Survey Country,Geographic Area Name,Geographic Area Code,NPFMC Sablefish Mgmt Area,Species Code,Common Name,Depth Stratum,Stratum Description,Geographic Area Size (km) ,Exploitable,Count Stations,Count Index Stations ,Mean Length (cm),Mean Weight (kg),CPUE,RPN,RPW
1991,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,1480,1,8,8,,,0,0,0
1991,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,2296,1,7,6,,,0.009223201475712,21.1764705882353,0
1991,United States,Shelikof Trough,31,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,13076,0,8,6,,,0.004707278481013,61.5523734177215,0
1991,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",3,201-300m,992,1,8,7,,,0.003552971576227,3.52454780361757,0
1991,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",6,601-800m,1245,1,8,8,,,0,0,0
1991,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",8,1001-1200m,,1,2,2,,,0,,
1990,Japan,Bering 5 slope,5,Bering Sea,310,"""Spiny dogfish""",3,201-300m,,1,5,5,,,0,,
1990,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",3,201-300m,2141,1,5,5,,,0,0,0
1990,United States,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,5168,0,2,1,,,0.077068764568765,398.291375291375,0
1990,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,2255,1,9,8,,,0.009661835748792,21.7874396135266,0
1990,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,2296,1,7,6,,,0.442857142857143,1016.8,0
1990,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,7,7,,,0.009699363616414,,
1990,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",5,401-600m,1271,1,8,8,,,0,0,0
1990,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",8,1001-1200m,,1,2,2,,,0,,
1989,Japan,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",7,801-1000m,1130,1,2,2,,,0,0,0
1989,Japan,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",7,801-1000m,900,1,2,2,,,0,0,0
1989,United States,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,5168,0,2,2,,,0.036242826940501,187.302929628511,0
1989,United States,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,6346,0,2,2,,,0,0,0
1989,United States,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,0,0,1,1,,,0,0,0
1989,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,2581,1,1,1,,,0,0,0
1989,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1923,1,8,8,,,0,0,0
1989,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,2296,1,5,5,,,0,0,0
1989,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,1248,1,2,2,,,0,0,0
1989,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",4,301-400m,992,1,8,7,,,0.022225935828877,22.048128342246,0
1989,United States,W-Grounds,41,West Yakutat,310,"""Spiny dogfish""",4,301-400m,302,0,1,1,,,0,0,0
1988,Japan,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",1,0-100m,,1,2,2,,,0,,
1988,Japan,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",5,401-600m,3010,1,7,7,,,0,0,0
1988,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",1,0-100m,,1,2,2,,,0,,
1988,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",2b,151-200m,1368,1,6,6,,,0,0,0
1988,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",7,801-1000m,1165,1,8,8,,,0,0,0
1988,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,3,3,,,0,,
1988,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,817,1,6,6,,,0,0,0
1988,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,1480,1,9,9,,,0,0,0
1988,United States,Shelikof Trough,31,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,13076,0,6,3,,,0.011667197980489,152.560280792876,0
1987,Japan,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,1626,1,8,8,,,0,0,0
1987,Japan,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",2b,151-200m,5116,1,5,1,,,0.277692307692308,1420.67384615385,0
1986,Japan,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,,0,1,1,,,1.74915890992004,,
1986,Japan,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",3,201-300m,992,1,7,4,,,0.074407735122021,73.8124732410447,0
1986,Japan,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",6,601-800m,1245,1,8,8,,,0,0,0
1985,Japan,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",3,201-300m,600,1,6,6,,,0,0,0
1985,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",5,401-600m,960,1,4,4,,,0,0,0
1985,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",7,801-1000m,1050,1,3,3,,,0,0,0
1985,Japan,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,817,1,6,4,,,0.009073291050035,7.41287878787879,0
1985,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,822,1,8,8,,,0,0,0
1985,Japan,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",2b,151-200m,5116,1,4,2,,,0.398876205331821,2040.6506664776,0
1985,Japan,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",8,1001-1200m,,1,1,1,,,0,,
1984,Japan,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",2a,101-150m,,1,5,5,,,0.002987861811391,,
1984,Japan,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",5,401-600m,890,1,5,5,,,0,0,0
1984,Japan,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",6,601-800m,1160,1,5,5,,,0,0,0
1984,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",4,301-400m,840,1,4,4,,,0,0,0
1984,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",7,801-1000m,1050,1,2,2,,,0,0,0
1984,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",2a,101-150m,,1,6,6,,,0,,
1984,Japan,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",3,201-300m,992,1,8,2,,,0.198722641468868,197.132860337117,0
1983,Japan,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,5168,0,1,1,,,0.371428571428571,1919.54285714286,0
1983,Japan,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",5,401-600m,1270,1,5,5,,,0,0,0
1983,Japan,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",5,401-600m,890,1,5,5,,,0,0,0
1983,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",6,601-800m,920,1,4,4,,,0,0,0
1983,Japan,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1923,1,9,9,,,0,0,0
1983,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,822,1,8,5,,,0.015250321440051,12.5357642237223,0
1983,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,1006,1,7,7,,,0,0,0
1982,Japan,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",3,201-300m,600,1,8,8,,,0,0,0
1982,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",1,0-100m,,1,1,1,,,0,,
1981,Japan,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1955,1,4,4,,,0,0,0
1981,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,225,1,3,3,,,0,0,0
1981,Japan,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,4,4,,,0,,
1981,Japan,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,1626,1,8,7,,,0.003125,5.08125,0
1981,Japan,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,2255,1,9,9,,,0,0,0
1981,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,1264,1,10,10,,,0,0,0
1981,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,2269,1,10,10,,,0,0,0
1981,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,2742,1,1,1,,,0.285714285714286,783.428571428571,0
1981,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",7,801-1000m,1165,1,6,6,,,0,0,0
1980,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",7,801-1000m,207,1,1,1,,,0,0,0
1980,Japan,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",4,301-400m,992,1,8,8,,,0,0,0
1980,Japan,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",8,1001-1200m,,1,2,2,,,0,,
1979,Japan,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1955,1,4,4,,,0,0,0
1979,Japan,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,1658,1,6,6,,,0,0,0
1979,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,0,,
1979,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,2742,1,1,1,,,0,0,0
2013,United States,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",4,301-400m,840,1,4,4,,,0,0,0
2013,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,,0,1,1,62.56,1.97911014845545,2.15247765739498,,
2013,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,822,1,8,8,65.5161290322581,2.28787157654476,0.002770165614202,2.2770761348743,5.24505956378739
2013,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,50,1,2,2,56,1.39768275518638,0.020205099778271,1.01025498891353,1.41352876696971
2012,United States,Yakutat Valley,42,West Yakutat,310,"""Spiny dogfish""",4,301-400m,768,0,1,1,62.9375,2.01685183231001,0.2621926910299,201.363986710963,410.742437538017
2011,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,362,1,1,1,55.52,1.36040900620867,6.57858088215434,2381.44627933987,3570.37015591955
2011,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,1130,1,1,1,51.6,1.08098150909579,7.38759689922481,8347.98449612403,9381.42703183814
2010,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1955,1,4,4,,,0,0,0
2010,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,502,1,3,3,65,2.23175307518766,0.074074074074074,37.1851851851852,85.3641957236052
2010,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,502,1,3,3,57,1.47756041950965,0.020053475935829,10.0668449197861,14.8743716028178
2010,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1629,1,8,8,,,0,0,0
2009,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2a,101-150m,,0,1,1,,,2.31395348837209,,
2009,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,,0,1,1,,,6.20029656279256,,
2009,United States,W-Grounds,41,West Yakutat,310,"""Spiny dogfish""",2b,151-200m,218,0,1,1,,,0.92379190576865,201.386635457566,0
2008,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,502,1,2,1,,,0.033333333333333,16.7333333333333,0
2008,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,395,1,3,2,,,0.150872135994087,59.5944937176644,0
2008,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1923,1,9,9,,,0,0,0
2008,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",1,0-100m,,1,1,1,,,0,,
2008,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",5,401-600m,1271,1,8,4,,,0.041849608514169,53.1908524215084,0
2007,United States,Ommaney Trench,47,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,122,1,2,2,,,0.843656653424095,102.92611171774,0
2007,United States,W-Grounds,41,West Yakutat,310,"""Spiny dogfish""",2b,151-200m,218,0,1,1,,,4.22528021074533,921.111085942481,0
2007,United States,W-Grounds,41,West Yakutat,310,"""Spiny dogfish""",4,301-400m,302,0,1,1,,,0.278599060513954,84.1369162752142,0
2007,United States,W-Grounds,41,West Yakutat,310,"""Spiny dogfish""",5,401-600m,0,0,1,1,,,0.333333333333333,0,0
2006,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,2581,1,2,2,,,0,0,0
2006,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,502,1,3,2,,,0.806174368267392,404.699532870231,0
2006,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,0,,
2005,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,,0,1,1,,,3.92792070072028,,
2005,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,0,,
2004,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,817,1,6,6,,,0,0,0
2004,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,225,1,3,3,,,0,0,0
2004,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",5,401-600m,1271,1,8,3,,,0.070147816371552,89.1578746082431,0
2003,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,817,1,6,6,,,0,0,0
2003,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,2296,1,5,5,,,0,0,0
2003,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,1248,1,3,3,,,0,0,0
2003,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",3,201-300m,992,1,8,4,,,0.816299489175978,809.76909326257,0
2002,United States,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,5168,0,3,1,,,0.083724092445023,432.686109755877,0
2002,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,1626,1,8,7,,,0.005681818181818,9.23863636363636,0
2002,United States,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",6,601-800m,3250,1,6,6,,,0,0,0
2002,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",1,0-100m,,1,2,2,,,0,,
2002,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,2269,1,7,7,,,0,0,0
2001,United States,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,6346,0,9,1,,,0.942736856891992,5982.60809383658,0
2001,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,1533,1,7,7,,,0,0,0
2001,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,2581,1,1,1,,,0,0,0
2001,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,502,1,3,2,,,0.337121212121212,169.234848484849,0
2001,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,395,1,3,1,,,0.165331283592269,65.3058570189463,0
2001,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,1264,1,10,10,,,0,0,0
2001,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,,0,1,1,,,2.24766544652526,,
2001,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,301,1,2,2,,,0.48458295313489,145.859468893602,0
2001,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,50,1,2,2,,,0.48458295313489,24.2291476567445,0
2000,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,1626,1,8,8,,,0,0,0
2000,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,2737,1,10,6,,,0.015540835050348,42.5352655328011,0
2000,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,0,,
2000,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",3,201-300m,992,1,8,6,,,0.060369318181818,59.8863636363636,0
2000,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",5,401-600m,1271,1,8,2,,,0.27335692661082,347.436653722352,0
1999,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,822,1,8,7,,,0.001358695652174,1.11684782608696,0
1998,United States,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,5168,0,3,3,,,1.63018604361362,8424.80147339516,0
1998,United States,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,6346,0,9,9,,,3.13538118105315,19897.1289749633,0
1998,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,395,1,3,3,,,0,0,0
1998,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,225,1,3,3,,,0,0,0
1998,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,2296,1,6,6,,,0,0,0
1998,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,0,,
1998,United States,W-Grounds,41,West Yakutat,310,"""Spiny dogfish""",2b,151-200m,218,0,1,1,,,10.8221339069325,2359.22519171129,0
1997,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,15,,
1997,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,362,1,1,1,,,6.22075537681413,2251.91344640671,0
1997,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,395,1,3,3,,,0,0,0
1997,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,,0,1,1,,,1.03200577448028,,
1997,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,,0,1,1,,,0.936632333184057,,
1996,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,1766,1,6,6,,,0,0,0
1996,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,2581,1,1,1,,,0,0,0
1996,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,2737,1,10,8,,,0.013229018492176,36.2078236130868,0
1996,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",5,401-600m,1271,1,8,6,,,0.360279759807376,457.915574715175,0
1996,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",7,801-1000m,1282,1,6,5,,,0.029069767441861,37.2674418604651,0
1995,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,1658,1,1,1,,,0,0,0
1995,United States,W-Grounds,41,West Yakutat,310,"""Spiny dogfish""",3,201-300m,1008,0,2,1,,,0.075262336925695,75.8644356211004,0
1995,United States,W-Grounds,41,West Yakutat,310,"""Spiny dogfish""",4,301-400m,302,0,1,1,,,0.029411764705882,8.88235294117647,0
1994,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",2b,151-200m,1596,1,7,7,,,0,0,0
1994,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,2737,1,9,6,,,0.007747179602122,21.2040305710075,0
1994,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1629,1,8,8,,,0,0,0
1993,Japan,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",3,201-300m,770,1,4,4,,,0,0,0
1993,Japan,Bering 5 slope,5,Bering Sea,310,"""Spiny dogfish""",5,401-600m,,1,4,4,,,0,,
1993,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",2a,101-150m,,1,4,4,,,0,,
1993,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",2a,101-150m,,1,4,4,,,0.003289473684211,,
1993,United States,Iphigenia Gully,48,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,336,0,1,1,,,0,0,0
1993,United States,Iphigenia Gully,48,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,1918,0,2,1,,,1.19267558873344,2287.55177919075,0
1993,United States,Ommaney Trench,47,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,521,1,1,1,,,0.609468438538206,317.533056478405,0
1993,United States,Ommaney Trench,47,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,610,1,2,2,,,0.096293451952426,58.7390056909801,0
1993,United States,Ommaney Trench,47,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,122,1,2,2,,,0.096293451952426,11.747801138196,0
1993,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2a,101-150m,,0,1,1,,,0.598837209302326,,
1993,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,1006,1,8,8,,,0,0,0
1993,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",7,801-1000m,1165,1,8,8,,,0,0,0
1993,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,189,1,1,1,,,1.32219000511683,249.893910967082,0
1993,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,189,1,2,1,,,0.028418878709576,5.37116807610994,0
1993,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,301,1,2,2,,,0,0,0
1993,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,50,1,2,2,,,0,0,0
1991,Japan,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",2a,101-150m,,1,3,3,,,0,,
1991,Japan,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1955,1,5,5,,,0,0,0
1991,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,502,1,3,3,,,0,0,0
1991,Japan,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,1658,1,6,6,,,0,0,0
1991,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",4,301-400m,2085,1,8,8,,,0,0,0
1991,Japan,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",7,801-1000m,1282,1,7,7,,,0,0,0
